sentence,label,group,source
The books the dancer loves,1,ML,obj_rel_no_comp_across_inanim_all
The books the minister likes,1,ML,obj_rel_no_comp_across_inanim_all
The books the minister admires,1,ML,obj_rel_no_comp_across_inanim_all
The books the minister hates,1,ML,obj_rel_no_comp_across_inanim_all
The books the minister loves,1,ML,obj_rel_no_comp_across_inanim_all
The books the taxi driver likes,1,ML,obj_rel_no_comp_across_inanim_all
The books the taxi driver admires,1,ML,obj_rel_no_comp_across_inanim_all
The books the taxi driver hates,1,ML,obj_rel_no_comp_across_inanim_all
The books the taxi driver loves,1,ML,obj_rel_no_comp_across_inanim_all
The books the assistant likes,1,ML,obj_rel_no_comp_across_inanim_all
The books the assistant admires,1,ML,obj_rel_no_comp_across_inanim_all
The books the assistant hates,1,ML,obj_rel_no_comp_across_inanim_all
The books the assistant loves,1,ML,obj_rel_no_comp_across_inanim_all
The books the executive likes,1,ML,obj_rel_no_comp_across_inanim_all
The books the executive admires,1,ML,obj_rel_no_comp_across_inanim_all
The books the executive hates,1,ML,obj_rel_no_comp_across_inanim_all
The books the executive loves,1,ML,obj_rel_no_comp_across_inanim_all
The books the parent likes,1,ML,obj_rel_no_comp_across_inanim_all
The books the parent admires,1,ML,obj_rel_no_comp_across_inanim_all
The books the parent hates,1,ML,obj_rel_no_comp_across_inanim_all
The books the parent loves,1,ML,obj_rel_no_comp_across_inanim_all
The games the guard likes,1,ML,obj_rel_no_comp_across_inanim_all
The games the guard admires,1,ML,obj_rel_no_comp_across_inanim_all
The games the guard hates,1,ML,obj_rel_no_comp_across_inanim_all
The games the guard loves,1,ML,obj_rel_no_comp_across_inanim_all
The games the chef likes,1,ML,obj_rel_no_comp_across_inanim_all
The games the chef admires,1,ML,obj_rel_no_comp_across_inanim_all
The games the chef hates,1,ML,obj_rel_no_comp_across_inanim_all
The games the chef loves,1,ML,obj_rel_no_comp_across_inanim_all
The games the architect likes,1,ML,obj_rel_no_comp_across_inanim_all
The games the architect admires,1,ML,obj_rel_no_comp_across_inanim_all
The games the architect hates,1,ML,obj_rel_no_comp_across_inanim_all
The games the architect loves,1,ML,obj_rel_no_comp_across_inanim_all
The games the skater likes,1,ML,obj_rel_no_comp_across_inanim_all
The games the skater admires,1,ML,obj_rel_no_comp_across_inanim_all
The games the skater hates,1,ML,obj_rel_no_comp_across_inanim_all
The games the skater loves,1,ML,obj_rel_no_comp_across_inanim_all
The games the dancer likes,1,ML,obj_rel_no_comp_across_inanim_all
The games the dancer admires,1,ML,obj_rel_no_comp_across_inanim_all
The games the dancer hates,1,ML,obj_rel_no_comp_across_inanim_all
The games the dancer loves,1,ML,obj_rel_no_comp_across_inanim_all
The games the minister likes,1,ML,obj_rel_no_comp_across_inanim_all
The games the minister admires,1,ML,obj_rel_no_comp_across_inanim_all
The games the minister hates,1,ML,obj_rel_no_comp_across_inanim_all
The games the minister loves,1,ML,obj_rel_no_comp_across_inanim_all
The games the taxi driver likes,1,ML,obj_rel_no_comp_across_inanim_all
The games the taxi driver admires,1,ML,obj_rel_no_comp_across_inanim_all
The games the taxi driver hates,1,ML,obj_rel_no_comp_across_inanim_all
The games the taxi driver loves,1,ML,obj_rel_no_comp_across_inanim_all
The games the assistant likes,1,ML,obj_rel_no_comp_across_inanim_all
The games the assistant admires,1,ML,obj_rel_no_comp_across_inanim_all
The games the assistant hates,1,ML,obj_rel_no_comp_across_inanim_all
The games the assistant loves,1,ML,obj_rel_no_comp_across_inanim_all
The games the executive likes,1,ML,obj_rel_no_comp_across_inanim_all
The games the executive admires,1,ML,obj_rel_no_comp_across_inanim_all
The games the executive hates,1,ML,obj_rel_no_comp_across_inanim_all
The games the executive loves,1,ML,obj_rel_no_comp_across_inanim_all
The games the parent likes,1,ML,obj_rel_no_comp_across_inanim_all
The games the parent admires,1,ML,obj_rel_no_comp_across_inanim_all
The games the parent hates,1,ML,obj_rel_no_comp_across_inanim_all
The games the parent loves,1,ML,obj_rel_no_comp_across_inanim_all
The songs the guard likes,1,ML,obj_rel_no_comp_across_inanim_all
The songs the guard admires,1,ML,obj_rel_no_comp_across_inanim_all
The songs the guard hates,1,ML,obj_rel_no_comp_across_inanim_all
The songs the guard loves,1,ML,obj_rel_no_comp_across_inanim_all
The songs the chef likes,1,ML,obj_rel_no_comp_across_inanim_all
The songs the chef admires,1,ML,obj_rel_no_comp_across_inanim_all
The songs the chef hates,1,ML,obj_rel_no_comp_across_inanim_all
The songs the chef loves,1,ML,obj_rel_no_comp_across_inanim_all
The songs the architect likes,1,ML,obj_rel_no_comp_across_inanim_all
The songs the architect admires,1,ML,obj_rel_no_comp_across_inanim_all
The songs the architect hates,1,ML,obj_rel_no_comp_across_inanim_all
The songs the architect loves,1,ML,obj_rel_no_comp_across_inanim_all
The songs the skater likes,1,ML,obj_rel_no_comp_across_inanim_all
The songs the skater admires,1,ML,obj_rel_no_comp_across_inanim_all
The songs the skater hates,1,ML,obj_rel_no_comp_across_inanim_all
The songs the skater loves,1,ML,obj_rel_no_comp_across_inanim_all
The songs the dancer likes,1,ML,obj_rel_no_comp_across_inanim_all
The songs the dancer admires,1,ML,obj_rel_no_comp_across_inanim_all
The songs the dancer hates,1,ML,obj_rel_no_comp_across_inanim_all
The songs the dancer loves,1,ML,obj_rel_no_comp_across_inanim_all
The songs the minister likes,1,ML,obj_rel_no_comp_across_inanim_all
The songs the minister admires,1,ML,obj_rel_no_comp_across_inanim_all
The songs the minister hates,1,ML,obj_rel_no_comp_across_inanim_all
The songs the minister loves,1,ML,obj_rel_no_comp_across_inanim_all
The songs the taxi driver likes,1,ML,obj_rel_no_comp_across_inanim_all
The songs the taxi driver admires,1,ML,obj_rel_no_comp_across_inanim_all
The songs the taxi driver hates,1,ML,obj_rel_no_comp_across_inanim_all
The songs the taxi driver loves,1,ML,obj_rel_no_comp_across_inanim_all
The songs the assistant likes,1,ML,obj_rel_no_comp_across_inanim_all
The songs the assistant admires,1,ML,obj_rel_no_comp_across_inanim_all
The songs the assistant hates,1,ML,obj_rel_no_comp_across_inanim_all
The songs the assistant loves,1,ML,obj_rel_no_comp_across_inanim_all
The songs the executive likes,1,ML,obj_rel_no_comp_across_inanim_all
The songs the executive admires,1,ML,obj_rel_no_comp_across_inanim_all
The songs the executive hates,1,ML,obj_rel_no_comp_across_inanim_all
The songs the executive loves,1,ML,obj_rel_no_comp_across_inanim_all
The songs the parent likes,1,ML,obj_rel_no_comp_across_inanim_all
The songs the parent admires,1,ML,obj_rel_no_comp_across_inanim_all
The songs the parent hates,1,ML,obj_rel_no_comp_across_inanim_all
The songs the parent loves,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the guard likes,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the guard admires,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the guard hates,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the guard loves,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the chef likes,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the chef admires,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the chef hates,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the chef loves,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the architect likes,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the architect admires,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the architect hates,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the architect loves,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the skater likes,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the skater admires,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the skater hates,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the skater loves,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the dancer likes,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the dancer admires,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the dancer hates,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the dancer loves,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the minister likes,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the minister admires,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the minister hates,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the minister loves,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the taxi driver likes,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the taxi driver admires,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the taxi driver hates,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the taxi driver loves,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the assistant likes,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the assistant admires,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the assistant hates,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the assistant loves,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the executive likes,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the executive admires,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the executive hates,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the executive loves,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the parent likes,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the parent admires,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the parent hates,1,ML,obj_rel_no_comp_across_inanim_all
The pictures the parent loves,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the guard likes,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the guard admires,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the guard hates,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the guard loves,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the chef likes,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the chef admires,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the chef hates,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the chef loves,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the architect likes,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the architect admires,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the architect hates,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the architect loves,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the skater likes,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the skater admires,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the skater hates,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the skater loves,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the dancer likes,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the dancer admires,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the dancer hates,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the dancer loves,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the minister likes,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the minister admires,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the minister hates,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the minister loves,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the taxi driver likes,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the taxi driver admires,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the taxi driver hates,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the taxi driver loves,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the assistant likes,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the assistant admires,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the assistant hates,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the assistant loves,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the executive likes,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the executive admires,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the executive hates,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the executive loves,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the parent likes,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the parent admires,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the parent hates,1,ML,obj_rel_no_comp_across_inanim_all
The paintings the parent loves,1,ML,obj_rel_no_comp_across_inanim_all
The novels the guard likes,1,ML,obj_rel_no_comp_across_inanim_all
The novels the guard admires,1,ML,obj_rel_no_comp_across_inanim_all
The novels the guard hates,1,ML,obj_rel_no_comp_across_inanim_all
The novels the guard loves,1,ML,obj_rel_no_comp_across_inanim_all
The novels the chef likes,1,ML,obj_rel_no_comp_across_inanim_all
The novels the chef admires,1,ML,obj_rel_no_comp_across_inanim_all
The novels the chef hates,1,ML,obj_rel_no_comp_across_inanim_all
The novels the chef loves,1,ML,obj_rel_no_comp_across_inanim_all
The novels the architect likes,1,ML,obj_rel_no_comp_across_inanim_all
The novels the architect admires,1,ML,obj_rel_no_comp_across_inanim_all
The novels the architect hates,1,ML,obj_rel_no_comp_across_inanim_all
The novels the architect loves,1,ML,obj_rel_no_comp_across_inanim_all
The novels the skater likes,1,ML,obj_rel_no_comp_across_inanim_all
The novels the skater admires,1,ML,obj_rel_no_comp_across_inanim_all
The novels the skater hates,1,ML,obj_rel_no_comp_across_inanim_all
The novels the skater loves,1,ML,obj_rel_no_comp_across_inanim_all
The novels the dancer likes,1,ML,obj_rel_no_comp_across_inanim_all
The novels the dancer admires,1,ML,obj_rel_no_comp_across_inanim_all
The novels the dancer hates,1,ML,obj_rel_no_comp_across_inanim_all
The novels the dancer loves,1,ML,obj_rel_no_comp_across_inanim_all
The novels the minister likes,1,ML,obj_rel_no_comp_across_inanim_all
The novels the minister admires,1,ML,obj_rel_no_comp_across_inanim_all
The novels the minister hates,1,ML,obj_rel_no_comp_across_inanim_all
The novels the minister loves,1,ML,obj_rel_no_comp_across_inanim_all
The novels the taxi driver likes,1,ML,obj_rel_no_comp_across_inanim_all
The novels the taxi driver admires,1,ML,obj_rel_no_comp_across_inanim_all
The novels the taxi driver hates,1,ML,obj_rel_no_comp_across_inanim_all
The novels the taxi driver loves,1,ML,obj_rel_no_comp_across_inanim_all
The novels the assistant likes,1,ML,obj_rel_no_comp_across_inanim_all
The novels the assistant admires,1,ML,obj_rel_no_comp_across_inanim_all
The novels the assistant hates,1,ML,obj_rel_no_comp_across_inanim_all
The novels the assistant loves,1,ML,obj_rel_no_comp_across_inanim_all
The novels the executive likes,1,ML,obj_rel_no_comp_across_inanim_all
The novels the executive admires,1,ML,obj_rel_no_comp_across_inanim_all
The novels the executive hates,1,ML,obj_rel_no_comp_across_inanim_all
The novels the executive loves,1,ML,obj_rel_no_comp_across_inanim_all
The novels the parent likes,1,ML,obj_rel_no_comp_across_inanim_all
The novels the parent admires,1,ML,obj_rel_no_comp_across_inanim_all
The novels the parent hates,1,ML,obj_rel_no_comp_across_inanim_all
The novels the parent loves,1,ML,obj_rel_no_comp_across_inanim_all
The poems the guard likes,1,ML,obj_rel_no_comp_across_inanim_all
The poems the guard admires,1,ML,obj_rel_no_comp_across_inanim_all
The poems the guard hates,1,ML,obj_rel_no_comp_across_inanim_all
The poems the guard loves,1,ML,obj_rel_no_comp_across_inanim_all
The poems the chef likes,1,ML,obj_rel_no_comp_across_inanim_all
The poems the chef admires,1,ML,obj_rel_no_comp_across_inanim_all
The poems the chef hates,1,ML,obj_rel_no_comp_across_inanim_all
The poems the chef loves,1,ML,obj_rel_no_comp_across_inanim_all
The poems the architect likes,1,ML,obj_rel_no_comp_across_inanim_all
The poems the architect admires,1,ML,obj_rel_no_comp_across_inanim_all
The poems the architect hates,1,ML,obj_rel_no_comp_across_inanim_all
The poems the architect loves,1,ML,obj_rel_no_comp_across_inanim_all
The poems the skater likes,1,ML,obj_rel_no_comp_across_inanim_all
The poems the skater admires,1,ML,obj_rel_no_comp_across_inanim_all
The poems the skater hates,1,ML,obj_rel_no_comp_across_inanim_all
The poems the skater loves,1,ML,obj_rel_no_comp_across_inanim_all
The poems the dancer likes,1,ML,obj_rel_no_comp_across_inanim_all
The poems the dancer admires,1,ML,obj_rel_no_comp_across_inanim_all
The poems the dancer hates,1,ML,obj_rel_no_comp_across_inanim_all
The poems the dancer loves,1,ML,obj_rel_no_comp_across_inanim_all
The poems the minister likes,1,ML,obj_rel_no_comp_across_inanim_all
The poems the minister admires,1,ML,obj_rel_no_comp_across_inanim_all
The poems the minister hates,1,ML,obj_rel_no_comp_across_inanim_all
The poems the minister loves,1,ML,obj_rel_no_comp_across_inanim_all
The poems the taxi driver likes,1,ML,obj_rel_no_comp_across_inanim_all
The poems the taxi driver admires,1,ML,obj_rel_no_comp_across_inanim_all
The poems the taxi driver hates,1,ML,obj_rel_no_comp_across_inanim_all
The poems the taxi driver loves,1,ML,obj_rel_no_comp_across_inanim_all
The poems the assistant likes,1,ML,obj_rel_no_comp_across_inanim_all
The poems the assistant admires,1,ML,obj_rel_no_comp_across_inanim_all
The poems the assistant hates,1,ML,obj_rel_no_comp_across_inanim_all
The poems the assistant loves,1,ML,obj_rel_no_comp_across_inanim_all
The poems the executive likes,1,ML,obj_rel_no_comp_across_inanim_all
The poems the executive admires,1,ML,obj_rel_no_comp_across_inanim_all
The poems the executive hates,1,ML,obj_rel_no_comp_across_inanim_all
The poems the executive loves,1,ML,obj_rel_no_comp_across_inanim_all
The poems the parent likes,1,ML,obj_rel_no_comp_across_inanim_all
The poems the parent admires,1,ML,obj_rel_no_comp_across_inanim_all
The poems the parent hates,1,ML,obj_rel_no_comp_across_inanim_all
The poems the parent loves,1,ML,obj_rel_no_comp_across_inanim_all
The shows the guard likes,1,ML,obj_rel_no_comp_across_inanim_all
The shows the guard admires,1,ML,obj_rel_no_comp_across_inanim_all
The shows the guard hates,1,ML,obj_rel_no_comp_across_inanim_all
The shows the guard loves,1,ML,obj_rel_no_comp_across_inanim_all
The shows the chef likes,1,ML,obj_rel_no_comp_across_inanim_all
The shows the chef admires,1,ML,obj_rel_no_comp_across_inanim_all
The shows the chef hates,1,ML,obj_rel_no_comp_across_inanim_all
The shows the chef loves,1,ML,obj_rel_no_comp_across_inanim_all
The shows the architect likes,1,ML,obj_rel_no_comp_across_inanim_all
The shows the architect admires,1,ML,obj_rel_no_comp_across_inanim_all
The shows the architect hates,1,ML,obj_rel_no_comp_across_inanim_all
The shows the architect loves,1,ML,obj_rel_no_comp_across_inanim_all
The shows the skater likes,1,ML,obj_rel_no_comp_across_inanim_all
The shows the skater admires,1,ML,obj_rel_no_comp_across_inanim_all
The shows the skater hates,1,ML,obj_rel_no_comp_across_inanim_all
The shows the skater loves,1,ML,obj_rel_no_comp_across_inanim_all
The shows the dancer likes,1,ML,obj_rel_no_comp_across_inanim_all
The shows the dancer admires,1,ML,obj_rel_no_comp_across_inanim_all
The shows the dancer hates,1,ML,obj_rel_no_comp_across_inanim_all
The shows the dancer loves,1,ML,obj_rel_no_comp_across_inanim_all
The shows the minister likes,1,ML,obj_rel_no_comp_across_inanim_all
The shows the minister admires,1,ML,obj_rel_no_comp_across_inanim_all
The shows the minister hates,1,ML,obj_rel_no_comp_across_inanim_all
The shows the minister loves,1,ML,obj_rel_no_comp_across_inanim_all
The shows the taxi driver likes,1,ML,obj_rel_no_comp_across_inanim_all
The shows the taxi driver admires,1,ML,obj_rel_no_comp_across_inanim_all
The shows the taxi driver hates,1,ML,obj_rel_no_comp_across_inanim_all
The shows the taxi driver loves,1,ML,obj_rel_no_comp_across_inanim_all
The shows the assistant likes,1,ML,obj_rel_no_comp_across_inanim_all
The shows the assistant admires,1,ML,obj_rel_no_comp_across_inanim_all
The shows the assistant hates,1,ML,obj_rel_no_comp_across_inanim_all
The shows the assistant loves,1,ML,obj_rel_no_comp_across_inanim_all
The shows the executive likes,1,ML,obj_rel_no_comp_across_inanim_all
The shows the executive admires,1,ML,obj_rel_no_comp_across_inanim_all
The shows the executive hates,1,ML,obj_rel_no_comp_across_inanim_all
The shows the executive loves,1,ML,obj_rel_no_comp_across_inanim_all
The shows the parent likes,1,ML,obj_rel_no_comp_across_inanim_all
The shows the parent admires,1,ML,obj_rel_no_comp_across_inanim_all
The shows the parent hates,1,ML,obj_rel_no_comp_across_inanim_all
The shows the parent loves,1,ML,obj_rel_no_comp_across_inanim_all
The movie the guards like,0,ML,obj_rel_no_comp_across_inanim_all
The movie the guards admire,0,ML,obj_rel_no_comp_across_inanim_all
The movie the guards hate,0,ML,obj_rel_no_comp_across_inanim_all
The movie the guards love,0,ML,obj_rel_no_comp_across_inanim_all
The movie the chefs like,0,ML,obj_rel_no_comp_across_inanim_all
The movie the chefs admire,0,ML,obj_rel_no_comp_across_inanim_all
The movie the chefs hate,0,ML,obj_rel_no_comp_across_inanim_all
The movie the chefs love,0,ML,obj_rel_no_comp_across_inanim_all
The movie the architects like,0,ML,obj_rel_no_comp_across_inanim_all
The movie the architects admire,0,ML,obj_rel_no_comp_across_inanim_all
The movie the architects hate,0,ML,obj_rel_no_comp_across_inanim_all
The movie the architects love,0,ML,obj_rel_no_comp_across_inanim_all
The movie the skaters like,0,ML,obj_rel_no_comp_across_inanim_all
The movie the skaters admire,0,ML,obj_rel_no_comp_across_inanim_all
The movie the skaters hate,0,ML,obj_rel_no_comp_across_inanim_all
The movie the skaters love,0,ML,obj_rel_no_comp_across_inanim_all
The movie the dancers like,0,ML,obj_rel_no_comp_across_inanim_all
The movie the dancers admire,0,ML,obj_rel_no_comp_across_inanim_all
The movie the dancers hate,0,ML,obj_rel_no_comp_across_inanim_all
The movie the dancers love,0,ML,obj_rel_no_comp_across_inanim_all
The movie the ministers like,0,ML,obj_rel_no_comp_across_inanim_all
The movie the ministers admire,0,ML,obj_rel_no_comp_across_inanim_all
The movie the ministers hate,0,ML,obj_rel_no_comp_across_inanim_all
The movie the ministers love,0,ML,obj_rel_no_comp_across_inanim_all
The movie the taxi drivers like,0,ML,obj_rel_no_comp_across_inanim_all
The movie the taxi drivers admire,0,ML,obj_rel_no_comp_across_inanim_all
The movie the taxi drivers hate,0,ML,obj_rel_no_comp_across_inanim_all
The movie the taxi drivers love,0,ML,obj_rel_no_comp_across_inanim_all
The movie the assistants like,0,ML,obj_rel_no_comp_across_inanim_all
The movie the assistants admire,0,ML,obj_rel_no_comp_across_inanim_all
The movie the assistants hate,0,ML,obj_rel_no_comp_across_inanim_all
The movie the assistants love,0,ML,obj_rel_no_comp_across_inanim_all
The movie the executives like,0,ML,obj_rel_no_comp_across_inanim_all
The movie the executives admire,0,ML,obj_rel_no_comp_across_inanim_all
The movie the executives hate,0,ML,obj_rel_no_comp_across_inanim_all
The movie the executives love,0,ML,obj_rel_no_comp_across_inanim_all
The movie the parents like,0,ML,obj_rel_no_comp_across_inanim_all
The movie the parents admire,0,ML,obj_rel_no_comp_across_inanim_all
The movie the parents hate,0,ML,obj_rel_no_comp_across_inanim_all
The movie the parents love,0,ML,obj_rel_no_comp_across_inanim_all
The book the guards like,0,ML,obj_rel_no_comp_across_inanim_all
The book the guards admire,0,ML,obj_rel_no_comp_across_inanim_all
The book the guards hate,0,ML,obj_rel_no_comp_across_inanim_all
The book the guards love,0,ML,obj_rel_no_comp_across_inanim_all
The book the chefs like,0,ML,obj_rel_no_comp_across_inanim_all
The book the chefs admire,0,ML,obj_rel_no_comp_across_inanim_all
The book the chefs hate,0,ML,obj_rel_no_comp_across_inanim_all
The book the chefs love,0,ML,obj_rel_no_comp_across_inanim_all
The book the architects like,0,ML,obj_rel_no_comp_across_inanim_all
The book the architects admire,0,ML,obj_rel_no_comp_across_inanim_all
The book the architects hate,0,ML,obj_rel_no_comp_across_inanim_all
The book the architects love,0,ML,obj_rel_no_comp_across_inanim_all
The book the skaters like,0,ML,obj_rel_no_comp_across_inanim_all
The book the skaters admire,0,ML,obj_rel_no_comp_across_inanim_all
The book the skaters hate,0,ML,obj_rel_no_comp_across_inanim_all
The book the skaters love,0,ML,obj_rel_no_comp_across_inanim_all
The book the dancers like,0,ML,obj_rel_no_comp_across_inanim_all
The book the dancers admire,0,ML,obj_rel_no_comp_across_inanim_all
The book the dancers hate,0,ML,obj_rel_no_comp_across_inanim_all
The book the dancers love,0,ML,obj_rel_no_comp_across_inanim_all
The book the ministers like,0,ML,obj_rel_no_comp_across_inanim_all
The book the ministers admire,0,ML,obj_rel_no_comp_across_inanim_all
The book the ministers hate,0,ML,obj_rel_no_comp_across_inanim_all
The book the ministers love,0,ML,obj_rel_no_comp_across_inanim_all
The book the taxi drivers like,0,ML,obj_rel_no_comp_across_inanim_all
The book the taxi drivers admire,0,ML,obj_rel_no_comp_across_inanim_all
The book the taxi drivers hate,0,ML,obj_rel_no_comp_across_inanim_all
The book the taxi drivers love,0,ML,obj_rel_no_comp_across_inanim_all
The book the assistants like,0,ML,obj_rel_no_comp_across_inanim_all
The book the assistants admire,0,ML,obj_rel_no_comp_across_inanim_all
The book the assistants hate,0,ML,obj_rel_no_comp_across_inanim_all
The book the assistants love,0,ML,obj_rel_no_comp_across_inanim_all
The book the executives like,0,ML,obj_rel_no_comp_across_inanim_all
The book the executives admire,0,ML,obj_rel_no_comp_across_inanim_all
The book the executives hate,0,ML,obj_rel_no_comp_across_inanim_all
The book the executives love,0,ML,obj_rel_no_comp_across_inanim_all
The book the parents like,0,ML,obj_rel_no_comp_across_inanim_all
The book the parents admire,0,ML,obj_rel_no_comp_across_inanim_all
The book the parents hate,0,ML,obj_rel_no_comp_across_inanim_all
The book the parents love,0,ML,obj_rel_no_comp_across_inanim_all
The game the guards like,0,ML,obj_rel_no_comp_across_inanim_all
The game the guards admire,0,ML,obj_rel_no_comp_across_inanim_all
The game the guards hate,0,ML,obj_rel_no_comp_across_inanim_all
The game the guards love,0,ML,obj_rel_no_comp_across_inanim_all
The game the chefs like,0,ML,obj_rel_no_comp_across_inanim_all
The game the chefs admire,0,ML,obj_rel_no_comp_across_inanim_all
The game the chefs hate,0,ML,obj_rel_no_comp_across_inanim_all
The game the chefs love,0,ML,obj_rel_no_comp_across_inanim_all
The game the architects like,0,ML,obj_rel_no_comp_across_inanim_all
The game the architects admire,0,ML,obj_rel_no_comp_across_inanim_all
The game the architects hate,0,ML,obj_rel_no_comp_across_inanim_all
The game the architects love,0,ML,obj_rel_no_comp_across_inanim_all
The game the skaters like,0,ML,obj_rel_no_comp_across_inanim_all
The game the skaters admire,0,ML,obj_rel_no_comp_across_inanim_all
The game the skaters hate,0,ML,obj_rel_no_comp_across_inanim_all
The game the skaters love,0,ML,obj_rel_no_comp_across_inanim_all
The game the dancers like,0,ML,obj_rel_no_comp_across_inanim_all
The game the dancers admire,0,ML,obj_rel_no_comp_across_inanim_all
The game the dancers hate,0,ML,obj_rel_no_comp_across_inanim_all
The game the dancers love,0,ML,obj_rel_no_comp_across_inanim_all
The game the ministers like,0,ML,obj_rel_no_comp_across_inanim_all
The game the ministers admire,0,ML,obj_rel_no_comp_across_inanim_all
The game the ministers hate,0,ML,obj_rel_no_comp_across_inanim_all
The game the ministers love,0,ML,obj_rel_no_comp_across_inanim_all
The game the taxi drivers like,0,ML,obj_rel_no_comp_across_inanim_all
The game the taxi drivers admire,0,ML,obj_rel_no_comp_across_inanim_all
The game the taxi drivers hate,0,ML,obj_rel_no_comp_across_inanim_all
The game the taxi drivers love,0,ML,obj_rel_no_comp_across_inanim_all
The game the assistants like,0,ML,obj_rel_no_comp_across_inanim_all
The game the assistants admire,0,ML,obj_rel_no_comp_across_inanim_all
The game the assistants hate,0,ML,obj_rel_no_comp_across_inanim_all
The game the assistants love,0,ML,obj_rel_no_comp_across_inanim_all
The game the executives like,0,ML,obj_rel_no_comp_across_inanim_all
The game the executives admire,0,ML,obj_rel_no_comp_across_inanim_all
The game the executives hate,0,ML,obj_rel_no_comp_across_inanim_all
The game the executives love,0,ML,obj_rel_no_comp_across_inanim_all
The game the parents like,0,ML,obj_rel_no_comp_across_inanim_all
The game the parents admire,0,ML,obj_rel_no_comp_across_inanim_all
