sentence,label,group,source
The authors the taxi driver likes,1,ML,obj_rel_no_comp_across_anim_all
The authors the taxi driver admires,1,ML,obj_rel_no_comp_across_anim_all
The authors the taxi driver hates,1,ML,obj_rel_no_comp_across_anim_all
The authors the taxi driver loves,1,ML,obj_rel_no_comp_across_anim_all
The authors the assistant likes,1,ML,obj_rel_no_comp_across_anim_all
The authors the assistant admires,1,ML,obj_rel_no_comp_across_anim_all
The authors the assistant hates,1,ML,obj_rel_no_comp_across_anim_all
The authors the assistant loves,1,ML,obj_rel_no_comp_across_anim_all
The authors the executive likes,1,ML,obj_rel_no_comp_across_anim_all
The authors the executive admires,1,ML,obj_rel_no_comp_across_anim_all
The authors the executive hates,1,ML,obj_rel_no_comp_across_anim_all
The authors the executive loves,1,ML,obj_rel_no_comp_across_anim_all
The authors the parent likes,1,ML,obj_rel_no_comp_across_anim_all
The authors the parent admires,1,ML,obj_rel_no_comp_across_anim_all
The authors the parent hates,1,ML,obj_rel_no_comp_across_anim_all
The authors the parent loves,1,ML,obj_rel_no_comp_across_anim_all
The pilots the guard likes,1,ML,obj_rel_no_comp_across_anim_all
The pilots the guard admires,1,ML,obj_rel_no_comp_across_anim_all
The pilots the guard hates,1,ML,obj_rel_no_comp_across_anim_all
The pilots the guard loves,1,ML,obj_rel_no_comp_across_anim_all
The pilots the chef likes,1,ML,obj_rel_no_comp_across_anim_all
The pilots the chef admires,1,ML,obj_rel_no_comp_across_anim_all
The pilots the chef hates,1,ML,obj_rel_no_comp_across_anim_all
The pilots the chef loves,1,ML,obj_rel_no_comp_across_anim_all
The pilots the architect likes,1,ML,obj_rel_no_comp_across_anim_all
The pilots the architect admires,1,ML,obj_rel_no_comp_across_anim_all
The pilots the architect hates,1,ML,obj_rel_no_comp_across_anim_all
The pilots the architect loves,1,ML,obj_rel_no_comp_across_anim_all
The pilots the skater likes,1,ML,obj_rel_no_comp_across_anim_all
The pilots the skater admires,1,ML,obj_rel_no_comp_across_anim_all
The pilots the skater hates,1,ML,obj_rel_no_comp_across_anim_all
The pilots the skater loves,1,ML,obj_rel_no_comp_across_anim_all
The pilots the dancer likes,1,ML,obj_rel_no_comp_across_anim_all
The pilots the dancer admires,1,ML,obj_rel_no_comp_across_anim_all
The pilots the dancer hates,1,ML,obj_rel_no_comp_across_anim_all
The pilots the dancer loves,1,ML,obj_rel_no_comp_across_anim_all
The pilots the minister likes,1,ML,obj_rel_no_comp_across_anim_all
The pilots the minister admires,1,ML,obj_rel_no_comp_across_anim_all
The pilots the minister hates,1,ML,obj_rel_no_comp_across_anim_all
The pilots the minister loves,1,ML,obj_rel_no_comp_across_anim_all
The pilots the taxi driver likes,1,ML,obj_rel_no_comp_across_anim_all
The pilots the taxi driver admires,1,ML,obj_rel_no_comp_across_anim_all
The pilots the taxi driver hates,1,ML,obj_rel_no_comp_across_anim_all
The pilots the taxi driver loves,1,ML,obj_rel_no_comp_across_anim_all
The pilots the assistant likes,1,ML,obj_rel_no_comp_across_anim_all
The pilots the assistant admires,1,ML,obj_rel_no_comp_across_anim_all
The pilots the assistant hates,1,ML,obj_rel_no_comp_across_anim_all
The pilots the assistant loves,1,ML,obj_rel_no_comp_across_anim_all
The pilots the executive likes,1,ML,obj_rel_no_comp_across_anim_all
The pilots the executive admires,1,ML,obj_rel_no_comp_across_anim_all
The pilots the executive hates,1,ML,obj_rel_no_comp_across_anim_all
The pilots the executive loves,1,ML,obj_rel_no_comp_across_anim_all
The pilots the parent likes,1,ML,obj_rel_no_comp_across_anim_all
The pilots the parent admires,1,ML,obj_rel_no_comp_across_anim_all
The pilots the parent hates,1,ML,obj_rel_no_comp_across_anim_all
The pilots the parent loves,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the guard likes,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the guard admires,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the guard hates,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the guard loves,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the chef likes,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the chef admires,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the chef hates,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the chef loves,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the architect likes,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the architect admires,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the architect hates,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the architect loves,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the skater likes,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the skater admires,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the skater hates,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the skater loves,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the dancer likes,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the dancer admires,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the dancer hates,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the dancer loves,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the minister likes,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the minister admires,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the minister hates,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the minister loves,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the taxi driver likes,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the taxi driver admires,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the taxi driver hates,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the taxi driver loves,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the assistant likes,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the assistant admires,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the assistant hates,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the assistant loves,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the executive likes,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the executive admires,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the executive hates,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the executive loves,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the parent likes,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the parent admires,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the parent hates,1,ML,obj_rel_no_comp_across_anim_all
The surgeons the parent loves,1,ML,obj_rel_no_comp_across_anim_all
The farmers the guard likes,1,ML,obj_rel_no_comp_across_anim_all
The farmers the guard admires,1,ML,obj_rel_no_comp_across_anim_all
The farmers the guard hates,1,ML,obj_rel_no_comp_across_anim_all
The farmers the guard loves,1,ML,obj_rel_no_comp_across_anim_all
The farmers the chef likes,1,ML,obj_rel_no_comp_across_anim_all
The farmers the chef admires,1,ML,obj_rel_no_comp_across_anim_all
The farmers the chef hates,1,ML,obj_rel_no_comp_across_anim_all
The farmers the chef loves,1,ML,obj_rel_no_comp_across_anim_all
The farmers the architect likes,1,ML,obj_rel_no_comp_across_anim_all
The farmers the architect admires,1,ML,obj_rel_no_comp_across_anim_all
The farmers the architect hates,1,ML,obj_rel_no_comp_across_anim_all
The farmers the architect loves,1,ML,obj_rel_no_comp_across_anim_all
The farmers the skater likes,1,ML,obj_rel_no_comp_across_anim_all
The farmers the skater admires,1,ML,obj_rel_no_comp_across_anim_all
The farmers the skater hates,1,ML,obj_rel_no_comp_across_anim_all
The farmers the skater loves,1,ML,obj_rel_no_comp_across_anim_all
The farmers the dancer likes,1,ML,obj_rel_no_comp_across_anim_all
The farmers the dancer admires,1,ML,obj_rel_no_comp_across_anim_all
The farmers the dancer hates,1,ML,obj_rel_no_comp_across_anim_all
The farmers the dancer loves,1,ML,obj_rel_no_comp_across_anim_all
The farmers the minister likes,1,ML,obj_rel_no_comp_across_anim_all
The farmers the minister admires,1,ML,obj_rel_no_comp_across_anim_all
The farmers the minister hates,1,ML,obj_rel_no_comp_across_anim_all
The farmers the minister loves,1,ML,obj_rel_no_comp_across_anim_all
The farmers the taxi driver likes,1,ML,obj_rel_no_comp_across_anim_all
The farmers the taxi driver admires,1,ML,obj_rel_no_comp_across_anim_all
The farmers the taxi driver hates,1,ML,obj_rel_no_comp_across_anim_all
The farmers the taxi driver loves,1,ML,obj_rel_no_comp_across_anim_all
The farmers the assistant likes,1,ML,obj_rel_no_comp_across_anim_all
The farmers the assistant admires,1,ML,obj_rel_no_comp_across_anim_all
The farmers the assistant hates,1,ML,obj_rel_no_comp_across_anim_all
The farmers the assistant loves,1,ML,obj_rel_no_comp_across_anim_all
The farmers the executive likes,1,ML,obj_rel_no_comp_across_anim_all
The farmers the executive admires,1,ML,obj_rel_no_comp_across_anim_all
The farmers the executive hates,1,ML,obj_rel_no_comp_across_anim_all
The farmers the executive loves,1,ML,obj_rel_no_comp_across_anim_all
The farmers the parent likes,1,ML,obj_rel_no_comp_across_anim_all
The farmers the parent admires,1,ML,obj_rel_no_comp_across_anim_all
The farmers the parent hates,1,ML,obj_rel_no_comp_across_anim_all
The farmers the parent loves,1,ML,obj_rel_no_comp_across_anim_all
The managers the guard likes,1,ML,obj_rel_no_comp_across_anim_all
The managers the guard admires,1,ML,obj_rel_no_comp_across_anim_all
The managers the guard hates,1,ML,obj_rel_no_comp_across_anim_all
The managers the guard loves,1,ML,obj_rel_no_comp_across_anim_all
The managers the chef likes,1,ML,obj_rel_no_comp_across_anim_all
The managers the chef admires,1,ML,obj_rel_no_comp_across_anim_all
The managers the chef hates,1,ML,obj_rel_no_comp_across_anim_all
The managers the chef loves,1,ML,obj_rel_no_comp_across_anim_all
The managers the architect likes,1,ML,obj_rel_no_comp_across_anim_all
The managers the architect admires,1,ML,obj_rel_no_comp_across_anim_all
The managers the architect hates,1,ML,obj_rel_no_comp_across_anim_all
The managers the architect loves,1,ML,obj_rel_no_comp_across_anim_all
The managers the skater likes,1,ML,obj_rel_no_comp_across_anim_all
The managers the skater admires,1,ML,obj_rel_no_comp_across_anim_all
The managers the skater hates,1,ML,obj_rel_no_comp_across_anim_all
The managers the skater loves,1,ML,obj_rel_no_comp_across_anim_all
The managers the dancer likes,1,ML,obj_rel_no_comp_across_anim_all
The managers the dancer admires,1,ML,obj_rel_no_comp_across_anim_all
The managers the dancer hates,1,ML,obj_rel_no_comp_across_anim_all
The managers the dancer loves,1,ML,obj_rel_no_comp_across_anim_all
The managers the minister likes,1,ML,obj_rel_no_comp_across_anim_all
The managers the minister admires,1,ML,obj_rel_no_comp_across_anim_all
The managers the minister hates,1,ML,obj_rel_no_comp_across_anim_all
The managers the minister loves,1,ML,obj_rel_no_comp_across_anim_all
The managers the taxi driver likes,1,ML,obj_rel_no_comp_across_anim_all
The managers the taxi driver admires,1,ML,obj_rel_no_comp_across_anim_all
The managers the taxi driver hates,1,ML,obj_rel_no_comp_across_anim_all
The managers the taxi driver loves,1,ML,obj_rel_no_comp_across_anim_all
The managers the assistant likes,1,ML,obj_rel_no_comp_across_anim_all
The managers the assistant admires,1,ML,obj_rel_no_comp_across_anim_all
The managers the assistant hates,1,ML,obj_rel_no_comp_across_anim_all
The managers the assistant loves,1,ML,obj_rel_no_comp_across_anim_all
The managers the executive likes,1,ML,obj_rel_no_comp_across_anim_all
The managers the executive admires,1,ML,obj_rel_no_comp_across_anim_all
The managers the executive hates,1,ML,obj_rel_no_comp_across_anim_all
The managers the executive loves,1,ML,obj_rel_no_comp_across_anim_all
The managers the parent likes,1,ML,obj_rel_no_comp_across_anim_all
The managers the parent admires,1,ML,obj_rel_no_comp_across_anim_all
The managers the parent hates,1,ML,obj_rel_no_comp_across_anim_all
The managers the parent loves,1,ML,obj_rel_no_comp_across_anim_all
The customers the guard likes,1,ML,obj_rel_no_comp_across_anim_all
The customers the guard admires,1,ML,obj_rel_no_comp_across_anim_all
The customers the guard hates,1,ML,obj_rel_no_comp_across_anim_all
The customers the guard loves,1,ML,obj_rel_no_comp_across_anim_all
The customers the chef likes,1,ML,obj_rel_no_comp_across_anim_all
The customers the chef admires,1,ML,obj_rel_no_comp_across_anim_all
The customers the chef hates,1,ML,obj_rel_no_comp_across_anim_all
The customers the chef loves,1,ML,obj_rel_no_comp_across_anim_all
The customers the architect likes,1,ML,obj_rel_no_comp_across_anim_all
The customers the architect admires,1,ML,obj_rel_no_comp_across_anim_all
The customers the architect hates,1,ML,obj_rel_no_comp_across_anim_all
The customers the architect loves,1,ML,obj_rel_no_comp_across_anim_all
The customers the skater likes,1,ML,obj_rel_no_comp_across_anim_all
The customers the skater admires,1,ML,obj_rel_no_comp_across_anim_all
The customers the skater hates,1,ML,obj_rel_no_comp_across_anim_all
The customers the skater loves,1,ML,obj_rel_no_comp_across_anim_all
The customers the dancer likes,1,ML,obj_rel_no_comp_across_anim_all
The customers the dancer admires,1,ML,obj_rel_no_comp_across_anim_all
The customers the dancer hates,1,ML,obj_rel_no_comp_across_anim_all
The customers the dancer loves,1,ML,obj_rel_no_comp_across_anim_all
The customers the minister likes,1,ML,obj_rel_no_comp_across_anim_all
The customers the minister admires,1,ML,obj_rel_no_comp_across_anim_all
The customers the minister hates,1,ML,obj_rel_no_comp_across_anim_all
The customers the minister loves,1,ML,obj_rel_no_comp_across_anim_all
The customers the taxi driver likes,1,ML,obj_rel_no_comp_across_anim_all
The customers the taxi driver admires,1,ML,obj_rel_no_comp_across_anim_all
The customers the taxi driver hates,1,ML,obj_rel_no_comp_across_anim_all
The customers the taxi driver loves,1,ML,obj_rel_no_comp_across_anim_all
The customers the assistant likes,1,ML,obj_rel_no_comp_across_anim_all
The customers the assistant admires,1,ML,obj_rel_no_comp_across_anim_all
The customers the assistant hates,1,ML,obj_rel_no_comp_across_anim_all
The customers the assistant loves,1,ML,obj_rel_no_comp_across_anim_all
The customers the executive likes,1,ML,obj_rel_no_comp_across_anim_all
The customers the executive admires,1,ML,obj_rel_no_comp_across_anim_all
The customers the executive hates,1,ML,obj_rel_no_comp_across_anim_all
The customers the executive loves,1,ML,obj_rel_no_comp_across_anim_all
The customers the parent likes,1,ML,obj_rel_no_comp_across_anim_all
The customers the parent admires,1,ML,obj_rel_no_comp_across_anim_all
The customers the parent hates,1,ML,obj_rel_no_comp_across_anim_all
The customers the parent loves,1,ML,obj_rel_no_comp_across_anim_all
The officers the guard likes,1,ML,obj_rel_no_comp_across_anim_all
The officers the guard admires,1,ML,obj_rel_no_comp_across_anim_all
The officers the guard hates,1,ML,obj_rel_no_comp_across_anim_all
The officers the guard loves,1,ML,obj_rel_no_comp_across_anim_all
The officers the chef likes,1,ML,obj_rel_no_comp_across_anim_all
The officers the chef admires,1,ML,obj_rel_no_comp_across_anim_all
The officers the chef hates,1,ML,obj_rel_no_comp_across_anim_all
The officers the chef loves,1,ML,obj_rel_no_comp_across_anim_all
The officers the architect likes,1,ML,obj_rel_no_comp_across_anim_all
The officers the architect admires,1,ML,obj_rel_no_comp_across_anim_all
The officers the architect hates,1,ML,obj_rel_no_comp_across_anim_all
The officers the architect loves,1,ML,obj_rel_no_comp_across_anim_all
The officers the skater likes,1,ML,obj_rel_no_comp_across_anim_all
The officers the skater admires,1,ML,obj_rel_no_comp_across_anim_all
The officers the skater hates,1,ML,obj_rel_no_comp_across_anim_all
The officers the skater loves,1,ML,obj_rel_no_comp_across_anim_all
The officers the dancer likes,1,ML,obj_rel_no_comp_across_anim_all
The officers the dancer admires,1,ML,obj_rel_no_comp_across_anim_all
The officers the dancer hates,1,ML,obj_rel_no_comp_across_anim_all
The officers the dancer loves,1,ML,obj_rel_no_comp_across_anim_all
The officers the minister likes,1,ML,obj_rel_no_comp_across_anim_all
The officers the minister admires,1,ML,obj_rel_no_comp_across_anim_all
The officers the minister hates,1,ML,obj_rel_no_comp_across_anim_all
The officers the minister loves,1,ML,obj_rel_no_comp_across_anim_all
The officers the taxi driver likes,1,ML,obj_rel_no_comp_across_anim_all
The officers the taxi driver admires,1,ML,obj_rel_no_comp_across_anim_all
The officers the taxi driver hates,1,ML,obj_rel_no_comp_across_anim_all
The officers the taxi driver loves,1,ML,obj_rel_no_comp_across_anim_all
The officers the assistant likes,1,ML,obj_rel_no_comp_across_anim_all
The officers the assistant admires,1,ML,obj_rel_no_comp_across_anim_all
The officers the assistant hates,1,ML,obj_rel_no_comp_across_anim_all
The officers the assistant loves,1,ML,obj_rel_no_comp_across_anim_all
The officers the executive likes,1,ML,obj_rel_no_comp_across_anim_all
The officers the executive admires,1,ML,obj_rel_no_comp_across_anim_all
The officers the executive hates,1,ML,obj_rel_no_comp_across_anim_all
The officers the executive loves,1,ML,obj_rel_no_comp_across_anim_all
The officers the parent likes,1,ML,obj_rel_no_comp_across_anim_all
The officers the parent admires,1,ML,obj_rel_no_comp_across_anim_all
The officers the parent hates,1,ML,obj_rel_no_comp_across_anim_all
The officers the parent loves,1,ML,obj_rel_no_comp_across_anim_all
The teachers the guard likes,1,ML,obj_rel_no_comp_across_anim_all
The teachers the guard admires,1,ML,obj_rel_no_comp_across_anim_all
The teachers the guard hates,1,ML,obj_rel_no_comp_across_anim_all
The teachers the guard loves,1,ML,obj_rel_no_comp_across_anim_all
The teachers the chef likes,1,ML,obj_rel_no_comp_across_anim_all
The teachers the chef admires,1,ML,obj_rel_no_comp_across_anim_all
The teachers the chef hates,1,ML,obj_rel_no_comp_across_anim_all
The teachers the chef loves,1,ML,obj_rel_no_comp_across_anim_all
The teachers the architect likes,1,ML,obj_rel_no_comp_across_anim_all
The teachers the architect admires,1,ML,obj_rel_no_comp_across_anim_all
The teachers the architect hates,1,ML,obj_rel_no_comp_across_anim_all
The teachers the architect loves,1,ML,obj_rel_no_comp_across_anim_all
The teachers the skater likes,1,ML,obj_rel_no_comp_across_anim_all
The teachers the skater admires,1,ML,obj_rel_no_comp_across_anim_all
The teachers the skater hates,1,ML,obj_rel_no_comp_across_anim_all
The teachers the skater loves,1,ML,obj_rel_no_comp_across_anim_all
The teachers the dancer likes,1,ML,obj_rel_no_comp_across_anim_all
The teachers the dancer admires,1,ML,obj_rel_no_comp_across_anim_all
The teachers the dancer hates,1,ML,obj_rel_no_comp_across_anim_all
The teachers the dancer loves,1,ML,obj_rel_no_comp_across_anim_all
The teachers the minister likes,1,ML,obj_rel_no_comp_across_anim_all
The teachers the minister admires,1,ML,obj_rel_no_comp_across_anim_all
The teachers the minister hates,1,ML,obj_rel_no_comp_across_anim_all
The teachers the minister loves,1,ML,obj_rel_no_comp_across_anim_all
The teachers the taxi driver likes,1,ML,obj_rel_no_comp_across_anim_all
The teachers the taxi driver admires,1,ML,obj_rel_no_comp_across_anim_all
The teachers the taxi driver hates,1,ML,obj_rel_no_comp_across_anim_all
The teachers the taxi driver loves,1,ML,obj_rel_no_comp_across_anim_all
The teachers the assistant likes,1,ML,obj_rel_no_comp_across_anim_all
The teachers the assistant admires,1,ML,obj_rel_no_comp_across_anim_all
The teachers the assistant hates,1,ML,obj_rel_no_comp_across_anim_all
The teachers the assistant loves,1,ML,obj_rel_no_comp_across_anim_all
The teachers the executive likes,1,ML,obj_rel_no_comp_across_anim_all
The teachers the executive admires,1,ML,obj_rel_no_comp_across_anim_all
The teachers the executive hates,1,ML,obj_rel_no_comp_across_anim_all
The teachers the executive loves,1,ML,obj_rel_no_comp_across_anim_all
The teachers the parent likes,1,ML,obj_rel_no_comp_across_anim_all
The teachers the parent admires,1,ML,obj_rel_no_comp_across_anim_all
The teachers the parent hates,1,ML,obj_rel_no_comp_across_anim_all
The teachers the parent loves,1,ML,obj_rel_no_comp_across_anim_all
The senators the guard likes,1,ML,obj_rel_no_comp_across_anim_all
The senators the guard admires,1,ML,obj_rel_no_comp_across_anim_all
The senators the guard hates,1,ML,obj_rel_no_comp_across_anim_all
The senators the guard loves,1,ML,obj_rel_no_comp_across_anim_all
The senators the chef likes,1,ML,obj_rel_no_comp_across_anim_all
The senators the chef admires,1,ML,obj_rel_no_comp_across_anim_all
The senators the chef hates,1,ML,obj_rel_no_comp_across_anim_all
The senators the chef loves,1,ML,obj_rel_no_comp_across_anim_all
The senators the architect likes,1,ML,obj_rel_no_comp_across_anim_all
The senators the architect admires,1,ML,obj_rel_no_comp_across_anim_all
The senators the architect hates,1,ML,obj_rel_no_comp_across_anim_all
The senators the architect loves,1,ML,obj_rel_no_comp_across_anim_all
The senators the skater likes,1,ML,obj_rel_no_comp_across_anim_all
The senators the skater admires,1,ML,obj_rel_no_comp_across_anim_all
The senators the skater hates,1,ML,obj_rel_no_comp_across_anim_all
The senators the skater loves,1,ML,obj_rel_no_comp_across_anim_all
The senators the dancer likes,1,ML,obj_rel_no_comp_across_anim_all
The senators the dancer admires,1,ML,obj_rel_no_comp_across_anim_all
The senators the dancer hates,1,ML,obj_rel_no_comp_across_anim_all
The senators the dancer loves,1,ML,obj_rel_no_comp_across_anim_all
The senators the minister likes,1,ML,obj_rel_no_comp_across_anim_all
The senators the minister admires,1,ML,obj_rel_no_comp_across_anim_all
The senators the minister hates,1,ML,obj_rel_no_comp_across_anim_all
The senators the minister loves,1,ML,obj_rel_no_comp_across_anim_all
The senators the taxi driver likes,1,ML,obj_rel_no_comp_across_anim_all
The senators the taxi driver admires,1,ML,obj_rel_no_comp_across_anim_all
The senators the taxi driver hates,1,ML,obj_rel_no_comp_across_anim_all
The senators the taxi driver loves,1,ML,obj_rel_no_comp_across_anim_all
The senators the assistant likes,1,ML,obj_rel_no_comp_across_anim_all
The senators the assistant admires,1,ML,obj_rel_no_comp_across_anim_all
The senators the assistant hates,1,ML,obj_rel_no_comp_across_anim_all
The senators the assistant loves,1,ML,obj_rel_no_comp_across_anim_all
The senators the executive likes,1,ML,obj_rel_no_comp_across_anim_all
The senators the executive admires,1,ML,obj_rel_no_comp_across_anim_all
The senators the executive hates,1,ML,obj_rel_no_comp_across_anim_all
The senators the executive loves,1,ML,obj_rel_no_comp_across_anim_all
The senators the parent likes,1,ML,obj_rel_no_comp_across_anim_all
The senators the parent admires,1,ML,obj_rel_no_comp_across_anim_all
The senators the parent hates,1,ML,obj_rel_no_comp_across_anim_all
The senators the parent loves,1,ML,obj_rel_no_comp_across_anim_all
The consultants the guard likes,1,ML,obj_rel_no_comp_across_anim_all
The consultants the guard admires,1,ML,obj_rel_no_comp_across_anim_all
The consultants the guard hates,1,ML,obj_rel_no_comp_across_anim_all
The consultants the guard loves,1,ML,obj_rel_no_comp_across_anim_all
The consultants the chef likes,1,ML,obj_rel_no_comp_across_anim_all
The consultants the chef admires,1,ML,obj_rel_no_comp_across_anim_all
The consultants the chef hates,1,ML,obj_rel_no_comp_across_anim_all
The consultants the chef loves,1,ML,obj_rel_no_comp_across_anim_all
The consultants the architect likes,1,ML,obj_rel_no_comp_across_anim_all
The consultants the architect admires,1,ML,obj_rel_no_comp_across_anim_all
The consultants the architect hates,1,ML,obj_rel_no_comp_across_anim_all
The consultants the architect loves,1,ML,obj_rel_no_comp_across_anim_all
The consultants the skater likes,1,ML,obj_rel_no_comp_across_anim_all
The consultants the skater admires,1,ML,obj_rel_no_comp_across_anim_all
The consultants the skater hates,1,ML,obj_rel_no_comp_across_anim_all
The consultants the skater loves,1,ML,obj_rel_no_comp_across_anim_all
The consultants the dancer likes,1,ML,obj_rel_no_comp_across_anim_all
The consultants the dancer admires,1,ML,obj_rel_no_comp_across_anim_all
The consultants the dancer hates,1,ML,obj_rel_no_comp_across_anim_all
The consultants the dancer loves,1,ML,obj_rel_no_comp_across_anim_all
The consultants the minister likes,1,ML,obj_rel_no_comp_across_anim_all
The consultants the minister admires,1,ML,obj_rel_no_comp_across_anim_all
The consultants the minister hates,1,ML,obj_rel_no_comp_across_anim_all
The consultants the minister loves,1,ML,obj_rel_no_comp_across_anim_all
The consultants the taxi driver likes,1,ML,obj_rel_no_comp_across_anim_all
The consultants the taxi driver admires,1,ML,obj_rel_no_comp_across_anim_all
The consultants the taxi driver hates,1,ML,obj_rel_no_comp_across_anim_all
The consultants the taxi driver loves,1,ML,obj_rel_no_comp_across_anim_all
The consultants the assistant likes,1,ML,obj_rel_no_comp_across_anim_all
The consultants the assistant admires,1,ML,obj_rel_no_comp_across_anim_all
The consultants the assistant hates,1,ML,obj_rel_no_comp_across_anim_all
The consultants the assistant loves,1,ML,obj_rel_no_comp_across_anim_all
The consultants the executive likes,1,ML,obj_rel_no_comp_across_anim_all
The consultants the executive admires,1,ML,obj_rel_no_comp_across_anim_all
The consultants the executive hates,1,ML,obj_rel_no_comp_across_anim_all
The consultants the executive loves,1,ML,obj_rel_no_comp_across_anim_all
The consultants the parent likes,1,ML,obj_rel_no_comp_across_anim_all
The consultants the parent admires,1,ML,obj_rel_no_comp_across_anim_all
The consultants the parent hates,1,ML,obj_rel_no_comp_across_anim_all
The consultants the parent loves,1,ML,obj_rel_no_comp_across_anim_all
The author the guards like,0,ML,obj_rel_no_comp_across_anim_all
The author the guards admire,0,ML,obj_rel_no_comp_across_anim_all
The author the guards hate,0,ML,obj_rel_no_comp_across_anim_all
The author the guards love,0,ML,obj_rel_no_comp_across_anim_all
The author the chefs like,0,ML,obj_rel_no_comp_across_anim_all
The author the chefs admire,0,ML,obj_rel_no_comp_across_anim_all
The author the chefs hate,0,ML,obj_rel_no_comp_across_anim_all
The author the chefs love,0,ML,obj_rel_no_comp_across_anim_all
The author the architects like,0,ML,obj_rel_no_comp_across_anim_all
The author the architects admire,0,ML,obj_rel_no_comp_across_anim_all
The author the architects hate,0,ML,obj_rel_no_comp_across_anim_all
The author the architects love,0,ML,obj_rel_no_comp_across_anim_all
The author the skaters like,0,ML,obj_rel_no_comp_across_anim_all
The author the skaters admire,0,ML,obj_rel_no_comp_across_anim_all
The author the skaters hate,0,ML,obj_rel_no_comp_across_anim_all
The author the skaters love,0,ML,obj_rel_no_comp_across_anim_all
The author the dancers like,0,ML,obj_rel_no_comp_across_anim_all
The author the dancers admire,0,ML,obj_rel_no_comp_across_anim_all
The author the dancers hate,0,ML,obj_rel_no_comp_across_anim_all
The author the dancers love,0,ML,obj_rel_no_comp_across_anim_all
The author the ministers like,0,ML,obj_rel_no_comp_across_anim_all
The author the ministers admire,0,ML,obj_rel_no_comp_across_anim_all
The author the ministers hate,0,ML,obj_rel_no_comp_across_anim_all
The author the ministers love,0,ML,obj_rel_no_comp_across_anim_all
The author the taxi drivers like,0,ML,obj_rel_no_comp_across_anim_all
The author the taxi drivers admire,0,ML,obj_rel_no_comp_across_anim_all
The author the taxi drivers hate,0,ML,obj_rel_no_comp_across_anim_all
The author the taxi drivers love,0,ML,obj_rel_no_comp_across_anim_all
The author the assistants like,0,ML,obj_rel_no_comp_across_anim_all
The author the assistants admire,0,ML,obj_rel_no_comp_across_anim_all
The author the assistants hate,0,ML,obj_rel_no_comp_across_anim_all
The author the assistants love,0,ML,obj_rel_no_comp_across_anim_all
The author the executives like,0,ML,obj_rel_no_comp_across_anim_all
The author the executives admire,0,ML,obj_rel_no_comp_across_anim_all
The author the executives hate,0,ML,obj_rel_no_comp_across_anim_all
The author the executives love,0,ML,obj_rel_no_comp_across_anim_all
The author the parents like,0,ML,obj_rel_no_comp_across_anim_all
The author the parents admire,0,ML,obj_rel_no_comp_across_anim_all
The author the parents hate,0,ML,obj_rel_no_comp_across_anim_all
The author the parents love,0,ML,obj_rel_no_comp_across_anim_all
The pilot the guards like,0,ML,obj_rel_no_comp_across_anim_all
The pilot the guards admire,0,ML,obj_rel_no_comp_across_anim_all
The pilot the guards hate,0,ML,obj_rel_no_comp_across_anim_all
The pilot the guards love,0,ML,obj_rel_no_comp_across_anim_all
The pilot the chefs like,0,ML,obj_rel_no_comp_across_anim_all
The pilot the chefs admire,0,ML,obj_rel_no_comp_across_anim_all
The pilot the chefs hate,0,ML,obj_rel_no_comp_across_anim_all
The pilot the chefs love,0,ML,obj_rel_no_comp_across_anim_all
