sentence,label,group,source
The manager that admires the executives,0,ML,subj_rel_all
The manager that admires the parents,0,ML,subj_rel_all
The manager that hates the guards,0,ML,subj_rel_all
The manager that hates the chefs,0,ML,subj_rel_all
The manager that hates the architects,0,ML,subj_rel_all
The manager that hates the skaters,0,ML,subj_rel_all
The manager that hates the dancers,0,ML,subj_rel_all
The manager that hates the ministers,0,ML,subj_rel_all
The manager that hates the taxi drivers,0,ML,subj_rel_all
The manager that hates the assistants,0,ML,subj_rel_all
The manager that hates the executives,0,ML,subj_rel_all
The manager that hates the parents,0,ML,subj_rel_all
The manager that loves the guards,0,ML,subj_rel_all
The manager that loves the chefs,0,ML,subj_rel_all
The manager that loves the architects,0,ML,subj_rel_all
The manager that loves the skaters,0,ML,subj_rel_all
The manager that loves the dancers,0,ML,subj_rel_all
The manager that loves the ministers,0,ML,subj_rel_all
The manager that loves the taxi drivers,0,ML,subj_rel_all
The manager that loves the assistants,0,ML,subj_rel_all
The manager that loves the executives,0,ML,subj_rel_all
The manager that loves the parents,0,ML,subj_rel_all
The customer that likes the guards,0,ML,subj_rel_all
The customer that likes the chefs,0,ML,subj_rel_all
The customer that likes the architects,0,ML,subj_rel_all
The customer that likes the skaters,0,ML,subj_rel_all
The customer that likes the dancers,0,ML,subj_rel_all
The customer that likes the ministers,0,ML,subj_rel_all
The customer that likes the taxi drivers,0,ML,subj_rel_all
The customer that likes the assistants,0,ML,subj_rel_all
The customer that likes the executives,0,ML,subj_rel_all
The customer that likes the parents,0,ML,subj_rel_all
The customer that admires the guards,0,ML,subj_rel_all
The customer that admires the chefs,0,ML,subj_rel_all
The customer that admires the architects,0,ML,subj_rel_all
The customer that admires the skaters,0,ML,subj_rel_all
The customer that admires the dancers,0,ML,subj_rel_all
The customer that admires the ministers,0,ML,subj_rel_all
The customer that admires the taxi drivers,0,ML,subj_rel_all
The customer that admires the assistants,0,ML,subj_rel_all
The customer that admires the executives,0,ML,subj_rel_all
The customer that admires the parents,0,ML,subj_rel_all
The customer that hates the guards,0,ML,subj_rel_all
The customer that hates the chefs,0,ML,subj_rel_all
The customer that hates the architects,0,ML,subj_rel_all
The customer that hates the skaters,0,ML,subj_rel_all
The customer that hates the dancers,0,ML,subj_rel_all
The customer that hates the ministers,0,ML,subj_rel_all
The customer that hates the taxi drivers,0,ML,subj_rel_all
The customer that hates the assistants,0,ML,subj_rel_all
The customer that hates the executives,0,ML,subj_rel_all
The customer that hates the parents,0,ML,subj_rel_all
The customer that loves the guards,0,ML,subj_rel_all
The customer that loves the chefs,0,ML,subj_rel_all
The customer that loves the architects,0,ML,subj_rel_all
The customer that loves the skaters,0,ML,subj_rel_all
The customer that loves the dancers,0,ML,subj_rel_all
The customer that loves the ministers,0,ML,subj_rel_all
The customer that loves the taxi drivers,0,ML,subj_rel_all
The customer that loves the assistants,0,ML,subj_rel_all
The customer that loves the executives,0,ML,subj_rel_all
The customer that loves the parents,0,ML,subj_rel_all
The officer that likes the guards,0,ML,subj_rel_all
The officer that likes the chefs,0,ML,subj_rel_all
The officer that likes the architects,0,ML,subj_rel_all
The officer that likes the skaters,0,ML,subj_rel_all
The officer that likes the dancers,0,ML,subj_rel_all
The officer that likes the ministers,0,ML,subj_rel_all
The officer that likes the taxi drivers,0,ML,subj_rel_all
The officer that likes the assistants,0,ML,subj_rel_all
The officer that likes the executives,0,ML,subj_rel_all
The officer that likes the parents,0,ML,subj_rel_all
The officer that admires the guards,0,ML,subj_rel_all
The officer that admires the chefs,0,ML,subj_rel_all
The officer that admires the architects,0,ML,subj_rel_all
The officer that admires the skaters,0,ML,subj_rel_all
The officer that admires the dancers,0,ML,subj_rel_all
The officer that admires the ministers,0,ML,subj_rel_all
The officer that admires the taxi drivers,0,ML,subj_rel_all
The officer that admires the assistants,0,ML,subj_rel_all
The officer that admires the executives,0,ML,subj_rel_all
The officer that admires the parents,0,ML,subj_rel_all
The officer that hates the guards,0,ML,subj_rel_all
The officer that hates the chefs,0,ML,subj_rel_all
The officer that hates the architects,0,ML,subj_rel_all
The officer that hates the skaters,0,ML,subj_rel_all
The officer that hates the dancers,0,ML,subj_rel_all
The officer that hates the ministers,0,ML,subj_rel_all
The officer that hates the taxi drivers,0,ML,subj_rel_all
The officer that hates the assistants,0,ML,subj_rel_all
The officer that hates the executives,0,ML,subj_rel_all
The officer that hates the parents,0,ML,subj_rel_all
The officer that loves the guards,0,ML,subj_rel_all
The officer that loves the chefs,0,ML,subj_rel_all
The officer that loves the architects,0,ML,subj_rel_all
The officer that loves the skaters,0,ML,subj_rel_all
The officer that loves the dancers,0,ML,subj_rel_all
The officer that loves the ministers,0,ML,subj_rel_all
The officer that loves the taxi drivers,0,ML,subj_rel_all
The officer that loves the assistants,0,ML,subj_rel_all
The officer that loves the executives,0,ML,subj_rel_all
The officer that loves the parents,0,ML,subj_rel_all
The teacher that likes the guards,0,ML,subj_rel_all
The teacher that likes the chefs,0,ML,subj_rel_all
The teacher that likes the architects,0,ML,subj_rel_all
The teacher that likes the skaters,0,ML,subj_rel_all
The teacher that likes the dancers,0,ML,subj_rel_all
The teacher that likes the ministers,0,ML,subj_rel_all
The teacher that likes the taxi drivers,0,ML,subj_rel_all
The teacher that likes the assistants,0,ML,subj_rel_all
The teacher that likes the executives,0,ML,subj_rel_all
The teacher that likes the parents,0,ML,subj_rel_all
The teacher that admires the guards,0,ML,subj_rel_all
The teacher that admires the chefs,0,ML,subj_rel_all
The teacher that admires the architects,0,ML,subj_rel_all
The teacher that admires the skaters,0,ML,subj_rel_all
The teacher that admires the dancers,0,ML,subj_rel_all
The teacher that admires the ministers,0,ML,subj_rel_all
The teacher that admires the taxi drivers,0,ML,subj_rel_all
The teacher that admires the assistants,0,ML,subj_rel_all
The teacher that admires the executives,0,ML,subj_rel_all
The teacher that admires the parents,0,ML,subj_rel_all
The teacher that hates the guards,0,ML,subj_rel_all
The teacher that hates the chefs,0,ML,subj_rel_all
The teacher that hates the architects,0,ML,subj_rel_all
The teacher that hates the skaters,0,ML,subj_rel_all
The teacher that hates the dancers,0,ML,subj_rel_all
The teacher that hates the ministers,0,ML,subj_rel_all
The teacher that hates the taxi drivers,0,ML,subj_rel_all
The teacher that hates the assistants,0,ML,subj_rel_all
The teacher that hates the executives,0,ML,subj_rel_all
The teacher that hates the parents,0,ML,subj_rel_all
The teacher that loves the guards,0,ML,subj_rel_all
The teacher that loves the chefs,0,ML,subj_rel_all
The teacher that loves the architects,0,ML,subj_rel_all
The teacher that loves the skaters,0,ML,subj_rel_all
The teacher that loves the dancers,0,ML,subj_rel_all
The teacher that loves the ministers,0,ML,subj_rel_all
The teacher that loves the taxi drivers,0,ML,subj_rel_all
The teacher that loves the assistants,0,ML,subj_rel_all
The teacher that loves the executives,0,ML,subj_rel_all
The teacher that loves the parents,0,ML,subj_rel_all
The senator that likes the guards,0,ML,subj_rel_all
The senator that likes the chefs,0,ML,subj_rel_all
The senator that likes the architects,0,ML,subj_rel_all
The senator that likes the skaters,0,ML,subj_rel_all
The senator that likes the dancers,0,ML,subj_rel_all
The senator that likes the ministers,0,ML,subj_rel_all
The senator that likes the taxi drivers,0,ML,subj_rel_all
The senator that likes the assistants,0,ML,subj_rel_all
The senator that likes the executives,0,ML,subj_rel_all
The senator that likes the parents,0,ML,subj_rel_all
The senator that admires the guards,0,ML,subj_rel_all
The senator that admires the chefs,0,ML,subj_rel_all
The senator that admires the architects,0,ML,subj_rel_all
The senator that admires the skaters,0,ML,subj_rel_all
The senator that admires the dancers,0,ML,subj_rel_all
The senator that admires the ministers,0,ML,subj_rel_all
The senator that admires the taxi drivers,0,ML,subj_rel_all
The senator that admires the assistants,0,ML,subj_rel_all
The senator that admires the executives,0,ML,subj_rel_all
The senator that admires the parents,0,ML,subj_rel_all
The senator that hates the guards,0,ML,subj_rel_all
The senator that hates the chefs,0,ML,subj_rel_all
The senator that hates the architects,0,ML,subj_rel_all
The senator that hates the skaters,0,ML,subj_rel_all
The senator that hates the dancers,0,ML,subj_rel_all
The senator that hates the ministers,0,ML,subj_rel_all
The senator that hates the taxi drivers,0,ML,subj_rel_all
The senator that hates the assistants,0,ML,subj_rel_all
The senator that hates the executives,0,ML,subj_rel_all
The senator that hates the parents,0,ML,subj_rel_all
The senator that loves the guards,0,ML,subj_rel_all
The senator that loves the chefs,0,ML,subj_rel_all
The senator that loves the architects,0,ML,subj_rel_all
The senator that loves the skaters,0,ML,subj_rel_all
The senator that loves the dancers,0,ML,subj_rel_all
The senator that loves the ministers,0,ML,subj_rel_all
The senator that loves the taxi drivers,0,ML,subj_rel_all
The senator that loves the assistants,0,ML,subj_rel_all
The senator that loves the executives,0,ML,subj_rel_all
The senator that loves the parents,0,ML,subj_rel_all
The consultant that likes the guards,0,ML,subj_rel_all
The consultant that likes the chefs,0,ML,subj_rel_all
The consultant that likes the architects,0,ML,subj_rel_all
The consultant that likes the skaters,0,ML,subj_rel_all
The consultant that likes the dancers,0,ML,subj_rel_all
The consultant that likes the ministers,0,ML,subj_rel_all
The consultant that likes the taxi drivers,0,ML,subj_rel_all
The consultant that likes the assistants,0,ML,subj_rel_all
The consultant that likes the executives,0,ML,subj_rel_all
The consultant that likes the parents,0,ML,subj_rel_all
The consultant that admires the guards,0,ML,subj_rel_all
The consultant that admires the chefs,0,ML,subj_rel_all
The consultant that admires the architects,0,ML,subj_rel_all
The consultant that admires the skaters,0,ML,subj_rel_all
The consultant that admires the dancers,0,ML,subj_rel_all
The consultant that admires the ministers,0,ML,subj_rel_all
The consultant that admires the taxi drivers,0,ML,subj_rel_all
The consultant that admires the assistants,0,ML,subj_rel_all
The consultant that admires the executives,0,ML,subj_rel_all
The consultant that admires the parents,0,ML,subj_rel_all
The consultant that hates the guards,0,ML,subj_rel_all
The consultant that hates the chefs,0,ML,subj_rel_all
The consultant that hates the architects,0,ML,subj_rel_all
The consultant that hates the skaters,0,ML,subj_rel_all
The consultant that hates the dancers,0,ML,subj_rel_all
The consultant that hates the ministers,0,ML,subj_rel_all
The consultant that hates the taxi drivers,0,ML,subj_rel_all
The consultant that hates the assistants,0,ML,subj_rel_all
The consultant that hates the executives,0,ML,subj_rel_all
The consultant that hates the parents,0,ML,subj_rel_all
The consultant that loves the guards,0,ML,subj_rel_all
The consultant that loves the chefs,0,ML,subj_rel_all
The consultant that loves the architects,0,ML,subj_rel_all
The consultant that loves the skaters,0,ML,subj_rel_all
The consultant that loves the dancers,0,ML,subj_rel_all
The consultant that loves the ministers,0,ML,subj_rel_all
The consultant that loves the taxi drivers,0,ML,subj_rel_all
The consultant that loves the assistants,0,ML,subj_rel_all
The consultant that loves the executives,0,ML,subj_rel_all
The consultant that loves the parents,0,ML,subj_rel_all
The authors that like the guard,1,ML,subj_rel_all
The authors that like the chef,1,ML,subj_rel_all
The authors that like the architect,1,ML,subj_rel_all
The authors that like the skater,1,ML,subj_rel_all
The authors that like the dancer,1,ML,subj_rel_all
The authors that like the minister,1,ML,subj_rel_all
The authors that like the taxi driver,1,ML,subj_rel_all
The authors that like the assistant,1,ML,subj_rel_all
The authors that like the executive,1,ML,subj_rel_all
The authors that like the parent,1,ML,subj_rel_all
The authors that admire the guard,1,ML,subj_rel_all
The authors that admire the chef,1,ML,subj_rel_all
The authors that admire the architect,1,ML,subj_rel_all
The authors that admire the skater,1,ML,subj_rel_all
The authors that admire the dancer,1,ML,subj_rel_all
The authors that admire the minister,1,ML,subj_rel_all
The authors that admire the taxi driver,1,ML,subj_rel_all
The authors that admire the assistant,1,ML,subj_rel_all
The authors that admire the executive,1,ML,subj_rel_all
The authors that admire the parent,1,ML,subj_rel_all
The authors that hate the guard,1,ML,subj_rel_all
The authors that hate the chef,1,ML,subj_rel_all
The authors that hate the architect,1,ML,subj_rel_all
The authors that hate the skater,1,ML,subj_rel_all
The authors that hate the dancer,1,ML,subj_rel_all
The authors that hate the minister,1,ML,subj_rel_all
The authors that hate the taxi driver,1,ML,subj_rel_all
The authors that hate the assistant,1,ML,subj_rel_all
The authors that hate the executive,1,ML,subj_rel_all
The authors that hate the parent,1,ML,subj_rel_all
The authors that love the guard,1,ML,subj_rel_all
The authors that love the chef,1,ML,subj_rel_all
The authors that love the architect,1,ML,subj_rel_all
The authors that love the skater,1,ML,subj_rel_all
The authors that love the dancer,1,ML,subj_rel_all
The authors that love the minister,1,ML,subj_rel_all
The authors that love the taxi driver,1,ML,subj_rel_all
The authors that love the assistant,1,ML,subj_rel_all
The authors that love the executive,1,ML,subj_rel_all
The authors that love the parent,1,ML,subj_rel_all
The pilots that like the guard,1,ML,subj_rel_all
The pilots that like the chef,1,ML,subj_rel_all
The pilots that like the architect,1,ML,subj_rel_all
The pilots that like the skater,1,ML,subj_rel_all
The pilots that like the dancer,1,ML,subj_rel_all
The pilots that like the minister,1,ML,subj_rel_all
The pilots that like the taxi driver,1,ML,subj_rel_all
The pilots that like the assistant,1,ML,subj_rel_all
The pilots that like the executive,1,ML,subj_rel_all
The pilots that like the parent,1,ML,subj_rel_all
The pilots that admire the guard,1,ML,subj_rel_all
The pilots that admire the chef,1,ML,subj_rel_all
The pilots that admire the architect,1,ML,subj_rel_all
The pilots that admire the skater,1,ML,subj_rel_all
The pilots that admire the dancer,1,ML,subj_rel_all
The pilots that admire the minister,1,ML,subj_rel_all
The pilots that admire the taxi driver,1,ML,subj_rel_all
The pilots that admire the assistant,1,ML,subj_rel_all
The pilots that admire the executive,1,ML,subj_rel_all
The pilots that admire the parent,1,ML,subj_rel_all
The pilots that hate the guard,1,ML,subj_rel_all
The pilots that hate the chef,1,ML,subj_rel_all
The pilots that hate the architect,1,ML,subj_rel_all
The pilots that hate the skater,1,ML,subj_rel_all
The pilots that hate the dancer,1,ML,subj_rel_all
The pilots that hate the minister,1,ML,subj_rel_all
The pilots that hate the taxi driver,1,ML,subj_rel_all
The pilots that hate the assistant,1,ML,subj_rel_all
The pilots that hate the executive,1,ML,subj_rel_all
The pilots that hate the parent,1,ML,subj_rel_all
The pilots that love the guard,1,ML,subj_rel_all
The pilots that love the chef,1,ML,subj_rel_all
The pilots that love the architect,1,ML,subj_rel_all
The pilots that love the skater,1,ML,subj_rel_all
The pilots that love the dancer,1,ML,subj_rel_all
The pilots that love the minister,1,ML,subj_rel_all
The pilots that love the taxi driver,1,ML,subj_rel_all
The pilots that love the assistant,1,ML,subj_rel_all
The pilots that love the executive,1,ML,subj_rel_all
The pilots that love the parent,1,ML,subj_rel_all
The surgeons that like the guard,1,ML,subj_rel_all
The surgeons that like the chef,1,ML,subj_rel_all
The surgeons that like the architect,1,ML,subj_rel_all
The surgeons that like the skater,1,ML,subj_rel_all
The surgeons that like the dancer,1,ML,subj_rel_all
The surgeons that like the minister,1,ML,subj_rel_all
The surgeons that like the taxi driver,1,ML,subj_rel_all
The surgeons that like the assistant,1,ML,subj_rel_all
The surgeons that like the executive,1,ML,subj_rel_all
The surgeons that like the parent,1,ML,subj_rel_all
The surgeons that admire the guard,1,ML,subj_rel_all
The surgeons that admire the chef,1,ML,subj_rel_all
The surgeons that admire the architect,1,ML,subj_rel_all
The surgeons that admire the skater,1,ML,subj_rel_all
The surgeons that admire the dancer,1,ML,subj_rel_all
The surgeons that admire the minister,1,ML,subj_rel_all
The surgeons that admire the taxi driver,1,ML,subj_rel_all
The surgeons that admire the assistant,1,ML,subj_rel_all
The surgeons that admire the executive,1,ML,subj_rel_all
The surgeons that admire the parent,1,ML,subj_rel_all
The surgeons that hate the guard,1,ML,subj_rel_all
The surgeons that hate the chef,1,ML,subj_rel_all
The surgeons that hate the architect,1,ML,subj_rel_all
The surgeons that hate the skater,1,ML,subj_rel_all
The surgeons that hate the dancer,1,ML,subj_rel_all
The surgeons that hate the minister,1,ML,subj_rel_all
The surgeons that hate the taxi driver,1,ML,subj_rel_all
The surgeons that hate the assistant,1,ML,subj_rel_all
The surgeons that hate the executive,1,ML,subj_rel_all
The surgeons that hate the parent,1,ML,subj_rel_all
The surgeons that love the guard,1,ML,subj_rel_all
The surgeons that love the chef,1,ML,subj_rel_all
The surgeons that love the architect,1,ML,subj_rel_all
The surgeons that love the skater,1,ML,subj_rel_all
The surgeons that love the dancer,1,ML,subj_rel_all
The surgeons that love the minister,1,ML,subj_rel_all
The surgeons that love the taxi driver,1,ML,subj_rel_all
The surgeons that love the assistant,1,ML,subj_rel_all
The surgeons that love the executive,1,ML,subj_rel_all
The surgeons that love the parent,1,ML,subj_rel_all
The farmers that like the guard,1,ML,subj_rel_all
The farmers that like the chef,1,ML,subj_rel_all
The farmers that like the architect,1,ML,subj_rel_all
The farmers that like the skater,1,ML,subj_rel_all
The farmers that like the dancer,1,ML,subj_rel_all
The farmers that like the minister,1,ML,subj_rel_all
The farmers that like the taxi driver,1,ML,subj_rel_all
The farmers that like the assistant,1,ML,subj_rel_all
The farmers that like the executive,1,ML,subj_rel_all
The farmers that like the parent,1,ML,subj_rel_all
The farmers that admire the guard,1,ML,subj_rel_all
The farmers that admire the chef,1,ML,subj_rel_all
The farmers that admire the architect,1,ML,subj_rel_all
The farmers that admire the skater,1,ML,subj_rel_all
The farmers that admire the dancer,1,ML,subj_rel_all
The farmers that admire the minister,1,ML,subj_rel_all
The farmers that admire the taxi driver,1,ML,subj_rel_all
The farmers that admire the assistant,1,ML,subj_rel_all
The farmers that admire the executive,1,ML,subj_rel_all
The farmers that admire the parent,1,ML,subj_rel_all
The farmers that hate the guard,1,ML,subj_rel_all
The farmers that hate the chef,1,ML,subj_rel_all
The farmers that hate the architect,1,ML,subj_rel_all
The farmers that hate the skater,1,ML,subj_rel_all
The farmers that hate the dancer,1,ML,subj_rel_all
The farmers that hate the minister,1,ML,subj_rel_all
The farmers that hate the taxi driver,1,ML,subj_rel_all
The farmers that hate the assistant,1,ML,subj_rel_all
The farmers that hate the executive,1,ML,subj_rel_all
The farmers that hate the parent,1,ML,subj_rel_all
The farmers that love the guard,1,ML,subj_rel_all
The farmers that love the chef,1,ML,subj_rel_all
The farmers that love the architect,1,ML,subj_rel_all
The farmers that love the skater,1,ML,subj_rel_all
The farmers that love the dancer,1,ML,subj_rel_all
The farmers that love the minister,1,ML,subj_rel_all
The farmers that love the taxi driver,1,ML,subj_rel_all
The farmers that love the assistant,1,ML,subj_rel_all
The farmers that love the executive,1,ML,subj_rel_all
The farmers that love the parent,1,ML,subj_rel_all
The managers that like the guard,1,ML,subj_rel_all
The managers that like the chef,1,ML,subj_rel_all
The managers that like the architect,1,ML,subj_rel_all
The managers that like the skater,1,ML,subj_rel_all
The managers that like the dancer,1,ML,subj_rel_all
The managers that like the minister,1,ML,subj_rel_all
The managers that like the taxi driver,1,ML,subj_rel_all
The managers that like the assistant,1,ML,subj_rel_all
The managers that like the executive,1,ML,subj_rel_all
The managers that like the parent,1,ML,subj_rel_all
The managers that admire the guard,1,ML,subj_rel_all
The managers that admire the chef,1,ML,subj_rel_all
The managers that admire the architect,1,ML,subj_rel_all
The managers that admire the skater,1,ML,subj_rel_all
The managers that admire the dancer,1,ML,subj_rel_all
The managers that admire the minister,1,ML,subj_rel_all
The managers that admire the taxi driver,1,ML,subj_rel_all
The managers that admire the assistant,1,ML,subj_rel_all
The managers that admire the executive,1,ML,subj_rel_all
The managers that admire the parent,1,ML,subj_rel_all
The managers that hate the guard,1,ML,subj_rel_all
The managers that hate the chef,1,ML,subj_rel_all
The managers that hate the architect,1,ML,subj_rel_all
The managers that hate the skater,1,ML,subj_rel_all
The managers that hate the dancer,1,ML,subj_rel_all
The managers that hate the minister,1,ML,subj_rel_all
The managers that hate the taxi driver,1,ML,subj_rel_all
The managers that hate the assistant,1,ML,subj_rel_all
The managers that hate the executive,1,ML,subj_rel_all
The managers that hate the parent,1,ML,subj_rel_all
The managers that love the guard,1,ML,subj_rel_all
The managers that love the chef,1,ML,subj_rel_all
The managers that love the architect,1,ML,subj_rel_all
The managers that love the skater,1,ML,subj_rel_all
The managers that love the dancer,1,ML,subj_rel_all
The managers that love the minister,1,ML,subj_rel_all
The managers that love the taxi driver,1,ML,subj_rel_all
The managers that love the assistant,1,ML,subj_rel_all
The managers that love the executive,1,ML,subj_rel_all
The managers that love the parent,1,ML,subj_rel_all
The customers that like the guard,1,ML,subj_rel_all
The customers that like the chef,1,ML,subj_rel_all
The customers that like the architect,1,ML,subj_rel_all
The customers that like the skater,1,ML,subj_rel_all
The customers that like the dancer,1,ML,subj_rel_all
The customers that like the minister,1,ML,subj_rel_all
The customers that like the taxi driver,1,ML,subj_rel_all
The customers that like the assistant,1,ML,subj_rel_all
The customers that like the executive,1,ML,subj_rel_all
The customers that like the parent,1,ML,subj_rel_all
The customers that admire the guard,1,ML,subj_rel_all
The customers that admire the chef,1,ML,subj_rel_all
The customers that admire the architect,1,ML,subj_rel_all
The customers that admire the skater,1,ML,subj_rel_all
The customers that admire the dancer,1,ML,subj_rel_all
The customers that admire the minister,1,ML,subj_rel_all
The customers that admire the taxi driver,1,ML,subj_rel_all
The customers that admire the assistant,1,ML,subj_rel_all
The customers that admire the executive,1,ML,subj_rel_all
The customers that admire the parent,1,ML,subj_rel_all
The customers that hate the guard,1,ML,subj_rel_all
The customers that hate the chef,1,ML,subj_rel_all
The customers that hate the architect,1,ML,subj_rel_all
The customers that hate the skater,1,ML,subj_rel_all
The customers that hate the dancer,1,ML,subj_rel_all
The customers that hate the minister,1,ML,subj_rel_all
The customers that hate the taxi driver,1,ML,subj_rel_all
The customers that hate the assistant,1,ML,subj_rel_all
The customers that hate the executive,1,ML,subj_rel_all
The customers that hate the parent,1,ML,subj_rel_all
The customers that love the guard,1,ML,subj_rel_all
The customers that love the chef,1,ML,subj_rel_all
The customers that love the architect,1,ML,subj_rel_all
The customers that love the skater,1,ML,subj_rel_all
The customers that love the dancer,1,ML,subj_rel_all
The customers that love the minister,1,ML,subj_rel_all
The customers that love the taxi driver,1,ML,subj_rel_all
The customers that love the assistant,1,ML,subj_rel_all
The customers that love the executive,1,ML,subj_rel_all
The customers that love the parent,1,ML,subj_rel_all
The officers that like the guard,1,ML,subj_rel_all
The officers that like the chef,1,ML,subj_rel_all
The officers that like the architect,1,ML,subj_rel_all
The officers that like the skater,1,ML,subj_rel_all
The officers that like the dancer,1,ML,subj_rel_all
The officers that like the minister,1,ML,subj_rel_all
The officers that like the taxi driver,1,ML,subj_rel_all
The officers that like the assistant,1,ML,subj_rel_all
The officers that like the executive,1,ML,subj_rel_all
The officers that like the parent,1,ML,subj_rel_all
The officers that admire the guard,1,ML,subj_rel_all
The officers that admire the chef,1,ML,subj_rel_all
The officers that admire the architect,1,ML,subj_rel_all
The officers that admire the skater,1,ML,subj_rel_all
The officers that admire the dancer,1,ML,subj_rel_all
The officers that admire the minister,1,ML,subj_rel_all
The officers that admire the taxi driver,1,ML,subj_rel_all
The officers that admire the assistant,1,ML,subj_rel_all
The officers that admire the executive,1,ML,subj_rel_all
The officers that admire the parent,1,ML,subj_rel_all
The officers that hate the guard,1,ML,subj_rel_all
The officers that hate the chef,1,ML,subj_rel_all
The officers that hate the architect,1,ML,subj_rel_all
The officers that hate the skater,1,ML,subj_rel_all
The officers that hate the dancer,1,ML,subj_rel_all
The officers that hate the minister,1,ML,subj_rel_all
The officers that hate the taxi driver,1,ML,subj_rel_all
The officers that hate the assistant,1,ML,subj_rel_all
The officers that hate the executive,1,ML,subj_rel_all
The officers that hate the parent,1,ML,subj_rel_all
The officers that love the guard,1,ML,subj_rel_all
The officers that love the chef,1,ML,subj_rel_all
The officers that love the architect,1,ML,subj_rel_all
The officers that love the skater,1,ML,subj_rel_all
The officers that love the dancer,1,ML,subj_rel_all
The officers that love the minister,1,ML,subj_rel_all
The officers that love the taxi driver,1,ML,subj_rel_all
The officers that love the assistant,1,ML,subj_rel_all
The officers that love the executive,1,ML,subj_rel_all
The officers that love the parent,1,ML,subj_rel_all
The teachers that like the guard,1,ML,subj_rel_all
The teachers that like the chef,1,ML,subj_rel_all
The teachers that like the architect,1,ML,subj_rel_all
The teachers that like the skater,1,ML,subj_rel_all
The teachers that like the dancer,1,ML,subj_rel_all
The teachers that like the minister,1,ML,subj_rel_all
The teachers that like the taxi driver,1,ML,subj_rel_all
The teachers that like the assistant,1,ML,subj_rel_all
The teachers that like the executive,1,ML,subj_rel_all
The teachers that like the parent,1,ML,subj_rel_all
The teachers that admire the guard,1,ML,subj_rel_all
The teachers that admire the chef,1,ML,subj_rel_all
The teachers that admire the architect,1,ML,subj_rel_all
The teachers that admire the skater,1,ML,subj_rel_all
The teachers that admire the dancer,1,ML,subj_rel_all
The teachers that admire the minister,1,ML,subj_rel_all
The teachers that admire the taxi driver,1,ML,subj_rel_all
The teachers that admire the assistant,1,ML,subj_rel_all
The teachers that admire the executive,1,ML,subj_rel_all
The teachers that admire the parent,1,ML,subj_rel_all
The teachers that hate the guard,1,ML,subj_rel_all
The teachers that hate the chef,1,ML,subj_rel_all
The teachers that hate the architect,1,ML,subj_rel_all
The teachers that hate the skater,1,ML,subj_rel_all
The teachers that hate the dancer,1,ML,subj_rel_all
The teachers that hate the minister,1,ML,subj_rel_all
The teachers that hate the taxi driver,1,ML,subj_rel_all
The teachers that hate the assistant,1,ML,subj_rel_all
The teachers that hate the executive,1,ML,subj_rel_all
The teachers that hate the parent,1,ML,subj_rel_all
The teachers that love the guard,1,ML,subj_rel_all
The teachers that love the chef,1,ML,subj_rel_all
The teachers that love the architect,1,ML,subj_rel_all
The teachers that love the skater,1,ML,subj_rel_all
The teachers that love the dancer,1,ML,subj_rel_all
The teachers that love the minister,1,ML,subj_rel_all
The teachers that love the taxi driver,1,ML,subj_rel_all
The teachers that love the assistant,1,ML,subj_rel_all
The teachers that love the executive,1,ML,subj_rel_all
The teachers that love the parent,1,ML,subj_rel_all
The senators that like the guard,1,ML,subj_rel_all
The senators that like the chef,1,ML,subj_rel_all
The senators that like the architect,1,ML,subj_rel_all
The senators that like the skater,1,ML,subj_rel_all
The senators that like the dancer,1,ML,subj_rel_all
The senators that like the minister,1,ML,subj_rel_all
The senators that like the taxi driver,1,ML,subj_rel_all
The senators that like the assistant,1,ML,subj_rel_all
The senators that like the executive,1,ML,subj_rel_all
The senators that like the parent,1,ML,subj_rel_all
The senators that admire the guard,1,ML,subj_rel_all
The senators that admire the chef,1,ML,subj_rel_all
The senators that admire the architect,1,ML,subj_rel_all
The senators that admire the skater,1,ML,subj_rel_all
The senators that admire the dancer,1,ML,subj_rel_all
The senators that admire the minister,1,ML,subj_rel_all
The senators that admire the taxi driver,1,ML,subj_rel_all
The senators that admire the assistant,1,ML,subj_rel_all
The senators that admire the executive,1,ML,subj_rel_all
The senators that admire the parent,1,ML,subj_rel_all
The senators that hate the guard,1,ML,subj_rel_all
The senators that hate the chef,1,ML,subj_rel_all
The senators that hate the architect,1,ML,subj_rel_all
The senators that hate the skater,1,ML,subj_rel_all
The senators that hate the dancer,1,ML,subj_rel_all
The senators that hate the minister,1,ML,subj_rel_all
The senators that hate the taxi driver,1,ML,subj_rel_all
The senators that hate the assistant,1,ML,subj_rel_all
The senators that hate the executive,1,ML,subj_rel_all
The senators that hate the parent,1,ML,subj_rel_all
The senators that love the guard,1,ML,subj_rel_all
The senators that love the chef,1,ML,subj_rel_all
The senators that love the architect,1,ML,subj_rel_all
The senators that love the skater,1,ML,subj_rel_all
The senators that love the dancer,1,ML,subj_rel_all
The senators that love the minister,1,ML,subj_rel_all
The senators that love the taxi driver,1,ML,subj_rel_all
The senators that love the assistant,1,ML,subj_rel_all
The senators that love the executive,1,ML,subj_rel_all
The senators that love the parent,1,ML,subj_rel_all
The consultants that like the guard,1,ML,subj_rel_all
The consultants that like the chef,1,ML,subj_rel_all
The consultants that like the architect,1,ML,subj_rel_all
The consultants that like the skater,1,ML,subj_rel_all
The consultants that like the dancer,1,ML,subj_rel_all
